id,Response
381586,0.5397963678384926
381587,0.44891024221503023
381588,0.7609845670693959
381589,0.0018422185784026858
381590,0.1895985293771963
381591,0.6453521684697997
381592,0.4502865196111242
381593,0.7708605928489677
381594,0.02096773371336629
381595,0.015020845244944995
381596,0.8490535303363926
381597,0.8024705353088911
381598,0.6462681478830336
381599,0.002392165520191189
381600,0.004012491424161608
381601,0.002042270040744542
381602,0.0018615727367499654
381603,0.5475219673794207
381604,0.8086468042982765
381605,0.0009049542655467009
381606,0.7486804089495057
381607,0.7582572958146587
381608,0.5601814506330736
381609,0.6106608303200554
381610,0.0013485726505195468
381611,0.5640744422553232
381612,0.5263057574925822
381613,0.0020587768640326592
381614,0.7564994392050685
381615,0.3744034310878971
381616,0.004778052529867722
381617,0.12418060312554127
381618,0.002892149628538786
381619,0.445121619380027
381620,0.6181654509555787
381621,0.005843182962356318
381622,0.0006558865859182986
381623,0.7502085910359885
381624,0.0028774732628273235
381625,0.001234152762025101
381626,0.005851614770339938
381627,0.002023682999342029
381628,0.6911564094693255
381629,0.7612084844383663
381630,0.4046778444565698
381631,0.0011854477928661036
381632,0.7485326162782463
381633,0.7642655063950514
381634,0.002816876881009746
381635,0.7754016923151691
381636,0.6546619908348505
381637,0.002370700760419787
381638,0.0021057360933319754
381639,0.5552030834310817
381640,0.6460618113346612
381641,0.8094665044082999
381642,0.002482030274699651
381643,0.003247143172330589
381644,0.0033151324279360114
381645,0.3558692864355855
381646,0.7247895886178768
381647,0.7404142350341737
381648,0.7660494220515864
381649,0.17244739511131038
381650,0.1828176755302916
381651,0.0033253727928485117
381652,0.0032587383218441197
381653,0.32511597699252937
381654,0.8055181001762697
381655,0.0009498303443056297
381656,0.7486202788085858
381657,0.7012573824903909
381658,0.0034408611088380474
381659,0.0017012372352669014
381660,0.001586416293811887
381661,0.01156078035513514
381662,0.0028160252624707784
381663,0.04998291929734419
381664,0.5596525280665662
381665,0.786679475606003
381666,0.17929174059489786
381667,0.3528615827738533
381668,0.8955131399620229
381669,0.0006898441392359551
381670,0.79137021454822
381671,0.4542179486672101
381672,0.8087896694238436
381673,0.8568376634424583
381674,0.117743956706497
381675,0.12223112853852877
381676,0.8121064261934551
381677,0.48161713300592995
381678,0.0021939670489272973
381679,0.0025862934801468562
381680,0.0010458054550424826
381681,0.7986695546736089
381682,0.6833890159640298
381683,0.8339354669028656
381684,0.0024363148444586685
381685,0.7933122158096132
381686,0.001771395237795878
381687,0.6002703757606976
381688,0.0034183186497022166
381689,0.8064665134999133
381690,0.7476307597548136
381691,0.12011665524502849
381692,0.0026238599138478083
381693,0.8000031724233553
381694,0.001755996230568644
381695,0.0013968974491065293
381696,0.0023865607594517123
381697,0.7873879265588625
381698,0.0896269439331558
381699,0.5392360400447
381700,0.0006606314952690716
381701,0.8036770556587866
381702,0.7351987241422235
381703,0.0032774690251164335
381704,0.00337887114392168
381705,0.54293714624842
381706,0.3831878917738295
381707,0.0015413059861921032
381708,0.00398448719652572
381709,0.0023965831710691696
381710,0.7552064922040436
381711,0.001386454399893472
381712,0.1861856884881523
381713,0.10369021757062863
381714,0.0012854451122480256
381715,0.6470050657414063
381716,0.6606035884713387
381717,0.00303697293590412
381718,0.7467187264842017
381719,0.002296977849802872
381720,0.008756603047195556
381721,0.002421605277970538
381722,0.7673322697042735
381723,0.5461760021741547
381724,0.7050322757796167
381725,0.16434401121771902
381726,0.7475602503269148
381727,0.5240770313767991
381728,0.7789425213638083
381729,0.0021129671847844207
381730,0.7678452349630714
381731,0.005238954449102583
381732,0.002043533676636982
381733,0.8073935867337115
381734,0.4795066768324344
381735,0.0035473037886111923
381736,0.002428007644780215
381737,0.606572374417057
381738,0.5465479256479885
381739,0.0031014895016955864
381740,0.8273513196099743
381741,0.8300944818737378
381742,0.002506978565132586
381743,0.13666621922096386
381744,0.015644238324619
381745,0.001322411134826394
381746,0.00238014756636234
381747,0.0012015038922435705
381748,0.0018865383988269978
381749,0.40418402943209975
381750,0.2454380567399304
381751,0.07446236210143875
381752,0.5841242194699993
381753,0.002229829766299202
381754,0.6753247415426962
381755,0.7868818900745516
381756,0.0019379346910533923
381757,0.003356445214704655
381758,0.004146711285513117
381759,0.6731093755332905
381760,0.0025598286027603903
381761,0.5288810130544336
381762,0.006320144900376897
381763,0.0019836099908618213
381764,0.2551027883113637
381765,0.8158143756051353
381766,0.15574997349075706
381767,0.8356951438264114
381768,0.7300826551882692
381769,0.000805109459147611
381770,0.7457010433047458
381771,0.7085775353623224
381772,0.826804779788493
381773,0.00121273648128327
381774,0.002834486202280329
381775,0.0021744569102671507
381776,0.0032266860186889587
381777,0.663531662832843
381778,0.6992944887686046
381779,0.0022322379422943218
381780,0.0004489489006960219
381781,0.38140416412902206
381782,0.0021247911605361447
381783,0.0015275378174478922
381784,0.0023643368718940638
381785,0.0023560790926329916
381786,0.7562869727849068
381787,0.7173833574156693
381788,0.6736416664130496
381789,0.49828137403491995
381790,0.7436138517369736
381791,0.7947115272839823
381792,0.3757926929888556
381793,0.0033479139511369254
381794,0.7385439515924418
381795,0.5478868602330667
381796,0.4244806013274923
381797,0.7782159933465471
381798,0.6297849807808376
381799,0.0009591070039888259
381800,0.007037978766321122
381801,0.7915165385079369
381802,0.002015147234390015
381803,0.004081616942044741
381804,0.7480039406231871
381805,0.0013346344849861677
381806,0.002342041520874068
381807,0.008694853319588651
381808,0.0007644566986373566
381809,0.806391989565131
381810,0.0057565239946201175
381811,0.7741490303047365
381812,0.4505499892950156
381813,0.4250662499334152
381814,0.8403627641027825
381815,0.0022041366023886335
381816,0.7269421443170607
381817,0.0023267502913634046
381818,0.005618131372961132
381819,0.002824349197251241
381820,0.0011386206284881876
381821,0.07682334583285517
381822,0.003886413364833457
381823,0.15687384322103992
381824,0.002098634887538127
381825,0.16513427778485015
381826,0.007008201435002354
381827,0.002166413054760102
381828,0.2837766407364592
381829,0.6811429126132559
381830,0.6640841987744248
381831,0.0022918778987310864
381832,0.000807360889347092
381833,0.003308677229849558
381834,0.7847821690449747
381835,0.0066315291877693805
381836,0.6543408261117801
381837,0.7823167398636184
381838,0.0008069607411382197
381839,0.008090137213838782
381840,0.002413417517934211
381841,0.002006190259872171
381842,0.0018375643132732948
381843,0.0012423396041452489
381844,0.7554288647039854
381845,0.753993325570953
381846,0.0020223131720004525
381847,0.002076299337727038
381848,0.0035021793127334114
381849,0.12096210828831282
381850,0.0033379354551004094
381851,0.00293762647633952
381852,0.6555917461314836
381853,0.09592271669733184
381854,0.0021277782923177445
381855,0.8145383809999193
381856,0.002599224283812388
381857,0.0023289129792112653
381858,0.0028269613547435395
381859,0.3947806698894288
381860,0.003100130118622389
381861,0.602708853821867
381862,0.7801658113974508
381863,0.399063486774111
381864,0.0010037193891468076
381865,0.009199813318737033
381866,0.7188055571416124
381867,0.005703338464692769
381868,0.003125857055821582
381869,0.0013090524660327994
381870,0.18169194901300126
381871,0.0025730713450202664
381872,0.0034488469171380714
381873,0.002202960037985653
381874,0.6417210148628358
381875,0.5390961639280327
381876,0.002439623796255673
381877,0.26042512912749255
381878,0.5185223379174863
381879,0.011930945371453984
381880,0.003965333235081437
381881,0.011056395414492838
381882,0.002329423221111751
381883,0.5432572433756132
381884,0.3118822578963321
381885,0.748969865480353
381886,0.784186868013802
381887,0.0038842817054412873
381888,0.003857512453141262
381889,0.0017062224539522277
381890,0.0035652132136413284
381891,0.08457086198724349
381892,0.0021134257175082064
381893,0.0010454023045325866
381894,0.0013459199642316482
381895,0.012670328498488778
381896,0.6317928179344258
381897,0.0177605064705646
381898,0.6262366016569009
381899,0.3804003026731109
381900,0.7482465896881981
381901,0.13597148323773356
381902,0.5008435314201161
381903,0.0021901447485607535
381904,0.43672960165457275
381905,0.6885575750278595
381906,0.3150432605090916
381907,0.6445652254433331
381908,0.8315066849696333
381909,0.6635992192093175
381910,0.7359726271284162
381911,0.0022583330933996404
381912,0.793493850997725
381913,0.0021330847483579983
381914,0.4462213201258585
381915,0.7478107024555501
381916,0.06157496914953237
381917,0.0024099327880701253
381918,0.0017953236283829966
381919,0.7588388910391145
381920,0.3151565982074443
381921,0.6874860221073509
381922,0.0029792191869677897
381923,0.295570662920499
381924,0.6040367478970489
381925,0.0024334342949224406
381926,0.24094965726461184
381927,0.5541028799638926
381928,0.3924165555695849
381929,0.0007968792466617651
381930,0.004382055520689557
381931,0.0017577169088550102
381932,0.6721053080874334
381933,0.006866192621559504
381934,0.2227482348715218
381935,0.8226654813457808
381936,0.7979132874768576
381937,0.0029915769590325965
381938,0.3452545829083052
381939,0.0022038713078556768
381940,0.23262863909349182
381941,0.00233083288001998
381942,0.002313151278507132
381943,0.7298164017298885
381944,0.05555431349433595
381945,0.0012542647927596248
381946,0.002942432102857993
381947,0.0029935422866210165
381948,0.0009561943816194952
381949,0.007498315386525513
381950,0.8035606583057507
381951,0.456994772688471
381952,0.00227141090523996
381953,0.5965597268801005
381954,0.035200569205446446
381955,0.8127488042311306
381956,0.0019619398580782823
381957,0.6660526444515366
381958,0.6691546053760036
381959,0.7982121867631955
381960,0.32988244805159955
381961,0.0024632728127840925
381962,0.43233286231323376
381963,0.002282062422120665
381964,0.002551760567451853
381965,0.005439227575108079
381966,0.002125246403836746
381967,0.651054333969603
381968,0.7513590044276658
381969,0.0020880725678066067
381970,0.001969186451238682
381971,0.000766591310371202
381972,0.7210339002815755
381973,0.004147526482979203
381974,0.002822008721313623
381975,0.0029485497176874654
381976,0.0015866154908464078
381977,0.7930859219510178
381978,0.002419229136713551
381979,0.00254877954491594
381980,0.7998719038592197
381981,0.6446260172588659
381982,0.0030681908612964263
381983,0.002634479921793273
381984,0.7328628390180972
381985,0.0019216194206289746
381986,0.014441997888229908
381987,0.5627783588044026
381988,0.0013496385308421446
381989,0.6026643803788889
381990,0.003102608006314777
381991,0.005613895528304905
381992,0.008092961629164888
381993,0.7363328867348343
381994,0.003431688458710329
381995,0.0008342391322185719
381996,0.010893124444940474
381997,0.004567761450430215
381998,0.002672728299028885
381999,0.7550165395139475
382000,0.7608728469131653
382001,0.1205513397469809
382002,0.6067175922976575
382003,0.8043388796764221
382004,0.0029995008695474917
382005,0.8742266319229127
382006,0.27879924618737534
382007,0.00502823710447029
382008,0.05702369601621193
382009,0.002782844112925733
382010,0.7543814247692235
382011,0.007613671480455034
382012,0.014866326960922159
382013,0.8029812921103241
382014,0.17552841992761592
382015,0.6744906719394159
382016,0.2767144057944896
382017,0.8633200762304213
382018,0.8056165809928743
382019,0.1424101005152686
382020,0.3977820777123754
382021,0.8114273332861641
382022,0.36324927374348137
382023,0.3612860289730609
382024,0.7893944653830344
382025,0.003264811103476999
382026,0.002308547364938844
382027,0.002014404259687913
382028,0.002461922532744129
382029,0.7151905831145956
382030,0.6985965582700019
382031,0.3901917928640749
382032,0.73651693637751
382033,0.8420180465192296
382034,0.558507062480793
382035,0.8205627922235903
382036,0.0022356903036805306
382037,0.0017880631465831834
382038,0.0005355641358635293
382039,0.001302025134551289
382040,0.7370333233119349
382041,0.7843581115812766
382042,0.7475853926694807
382043,0.006410025617480368
382044,0.0048966492743902565
382045,0.008777107079866217
382046,0.5520836244462022
382047,0.18643232838523566
382048,0.0013775892247355212
382049,0.0017950158107066059
382050,0.046974114244874916
382051,0.0007756631952128159
382052,0.008681272345529036
382053,0.0013712806997972936
382054,0.0017855764309132477
382055,0.025532193104941477
382056,0.00271553685117538
382057,0.6302755035833565
382058,0.7757059457990719
382059,0.4707781405163646
382060,0.0009611254386767959
382061,0.5841925713199945
382062,0.0020853580564460018
382063,0.6972858334052814
382064,0.5101110363930669
382065,0.0826687003906143
382066,0.006186941332317883
382067,0.45858015983911926
382068,0.738990451369548
382069,0.2850631250949873
382070,0.560488075471311
382071,0.0032370262480591553
382072,0.003835131229665638
382073,0.0036835855777549212
382074,0.006541888843185217
382075,0.6367778847646576
382076,0.0008820566091132523
382077,0.7662000568391047
382078,0.6258265596093112
382079,0.00084686112032073
382080,0.7824032469107144
382081,0.701042951404825
382082,0.0029433275129192617
382083,0.7957159718611917
382084,0.724856555262355
382085,0.844761274977494
382086,0.797582391987515
382087,0.002966657562531006
382088,0.6351400660309514
382089,0.6804299462580895
382090,0.42239452466264554
382091,0.0026593662557592873
382092,0.0017896031601996665
382093,0.7624243837365352
382094,0.44383444624475615
382095,0.002260957482409515
382096,0.7668944927282262
382097,0.8087013795670073
382098,0.6480772536939068
382099,0.7602983641600544
382100,0.7607877493754598
382101,0.6038393789323276
382102,0.5838185678697108
382103,0.2359521158998463
382104,0.00325976471388163
382105,0.7020597171676601
382106,0.6803004654157085
382107,0.0022167460489243085
382108,0.001954113125728323
382109,0.7070125654995719
382110,0.0015509783259033017
382111,0.002139384774458547
382112,0.6991397895453164
382113,0.001768831292551973
382114,0.0015503751506391892
382115,0.001636213410197629
382116,0.819317274844016
382117,0.0019757220281698745
382118,0.18523586472217388
382119,0.0017536578593235546
382120,0.8751774474935283
382121,0.7169744936697343
382122,0.8104844967803401
382123,0.00584913276719421
382124,0.0006334895141336684
382125,0.0003847585758728162
382126,0.006597278439208204
382127,0.00220487357699521
382128,0.7689195800408215
382129,0.5937397398793044
382130,0.8276179859870153
382131,0.784698297350329
382132,0.838474395662824
382133,0.0025874524819979906
382134,0.0020107440170667136
382135,0.002014414332888067
382136,0.7701222666840181
382137,0.0005586453620404141
382138,0.0035078326225256905
382139,0.0006890620586297216
382140,0.002045122641859645
382141,0.0017507813057976952
382142,0.0019498084518750599
382143,0.0019545047839351257
382144,0.0025456949243261593
382145,0.05452443987068785
382146,0.6937235145774592
382147,0.0019003349489559273
382148,0.0020737459561052623
382149,0.63607233523488
382150,0.2699845558585643
382151,0.7892101985566827
382152,0.3216119641178338
382153,0.5163265073928305
382154,0.004230192147346221
382155,0.0008614632800619161
382156,0.08815677569087325
382157,0.0007804628192450187
382158,0.002795942384894563
382159,0.6796938524128624
382160,0.8504655799668753
382161,0.002494737539423108
382162,0.5686775269107316
382163,0.6020367488717798
382164,0.012362931664432558
382165,0.3769668533837868
382166,0.652295142636475
382167,0.13613241673410797
382168,0.2809608535129468
382169,0.8128119692252501
382170,0.0024854509109187967
382171,0.004976951081076044
382172,0.0013079033875400114
382173,0.6045484045247526
382174,0.005185574153111715
382175,0.08810141643531391
382176,0.0016343386372842995
382177,0.0009963423985682373
382178,0.5200339805536406
382179,0.7466100988206211
382180,0.0009310563282020377
382181,0.0032738698612303527
382182,0.08121616390508414
382183,0.002130489191527463
382184,0.6429050641893764
382185,0.16536306592023312
382186,0.5891783679890097
382187,0.0033437966670124774
382188,0.5674148510377722
382189,0.0008892681760983958
382190,0.8450592649653669
382191,0.0770215769133857
382192,0.1484300623789393
382193,0.019590342921465224
382194,0.0998309161135282
382195,0.0021296146997532147
382196,0.0024734989385455214
382197,0.001982481055124104
382198,0.09535917800214387
382199,0.19027136836382985
382200,0.003420783383852774
382201,0.002325672937746859
382202,0.7642274603684115
382203,0.656518117332218
382204,0.0015323492362199751
382205,0.18005311626689327
382206,0.0028758667353419583
382207,0.0006646876999851594
382208,0.669496054183687
382209,0.003174483142894377
382210,0.4012428863771326
382211,0.0015376432527411338
382212,0.006542708470513251
382213,0.0025546270369997677
382214,0.003172945803404
382215,0.7595191744085404
382216,0.7953515606062087
382217,0.0014247710191497987
382218,0.0022611890406730195
382219,0.008498736118202
382220,0.10866677742929924
382221,0.8283417976684
382222,0.0024113528199212054
382223,0.003468531679430079
382224,0.0023212281928787393
382225,0.6014215758659761
382226,0.7910872711718248
382227,0.8185283227243607
382228,0.6042426690356584
382229,0.003907231775761308
382230,0.3678378727739367
382231,0.003438418332324999
382232,0.8461412935055662
382233,0.8289703029235084
382234,0.002055144975126646
382235,0.8024752226579984
382236,0.3605848640692906
382237,0.7114231966008451
382238,0.0024215038172784144
382239,0.0011472180398945627
382240,0.3708783077013509
382241,0.8289293890948284
382242,0.16546934931417032
382243,0.0015160616713954125
382244,0.002010663561719891
382245,0.777264791182633
382246,0.65515849225676
382247,0.7412189812179006
382248,0.032329625915536196
382249,0.1708634781549041
382250,0.850262051125225
382251,0.4637371081428313
382252,0.7005043784667658
382253,0.6458041412530088
382254,0.0009048903235974002
382255,0.00234455466787777
382256,0.22612624429109685
382257,0.004122949156826647
382258,0.0022547258072912993
